167 5 1.86368
161 3 1.23968
145 1 1.31456
139 0 1.32288
130 1 1.06496
89 2 1.2896
72 0 1.77216
15 5 1.04
13 3 1.23968
199 1 1.2064
177 1 1.31456
144 3 0.93184
131 3 1.2896
115 5 1.07328
92 1 1.21472
52 5 1.52256
46 2 1.13152
27 5 0.8736
195 0 1.67232
183 5 1.4976
123 3 1.98848
119 4 1.84704
43 2 1.13984
39 1 1.23968
181 0 1.05664
152 4 1.4976
146 3 1.13984
133 3 1.27296
88 2 1.04832
78 3 2.08
69 5 1.1648
60 4 1.55584
47 1 2.15488
153 0 1.4976
149 1 1.26464
126 4 1.1648
112 5 1.22304
106 2 1.57248
85 2 1.27296
77 1 1.40608
61 0 1.09824
55 5 1.5392
30 2 1.39776
20 5 1.0816
7 2 1.50592
194 0 1.44768
167 2 1.44768
161 4 1.26464
120 1 1.18144
89 5 1.26464
49 1 1.98848
15 2 1.31456
13 4 1.17312
190 1 1.3312
163 3 1.0816
151 4 1.50592
124 0 1.0816
63 4 1.38944
18 2 1.3312
11 3 1.2896
162 5 1.98848
140 1 1.68064
135 1 1.248
107 2 1.3728
84 2 1.08992
74 3 1.4976
31 2 1.248
10 5 1.22304
6 2 1.63904
193 0 1.60576
189 1 1.32288
166 4 1.30624
105 5 1.04
103 3 2.00512
98 0 1.8304
86 5 1.32288
80 3 1.9552
70 2 1.13152
35 3 1.4976
33 5 1.13152
14 4 1.2064
4 5 1.1648
2 3 1.1648
160 1 1.10656
150 4 1.43104
142 5 1.2064
137 5 1.04
125 0 1.2896
109 2 2.15488
62 4 1.48096
12 1 1.664
8 2 1.3728
184 2 1.30624
172 1 1.42272
128 0 1.248
110 5 1.22304
97 1 1.1232
57 5 1.40608
41 0 1.76384
22 5 1.07328
180 1 1.11488
170 4 1.31456
95 4 1.57248
71 2 1.1648
19 0 1.83872
192 5 1.30624
186 2 1.1648
175 4 1.23968
143 3 0.9568
136 3 1.21472
117 0 1.05664
99 5 0.97344
90 4 1.3728
59 1 1.4144
50 0 0.6656
25 0 1.664
166 3 1.39776
129 0 1.25632
105 2 1.56416
103 4 1.27296
86 2 1.2896
80 4 1.248
70 5 1.1232
40 0 1.7056
35 4 1.3728
33 2 1.31456
14 3 1.1232
4 2 1.7472
2 4 1.6224
173 4 1.2064
168 0 1.07328
158 5 1.27296
101 3 1.01504
96 4 1.57248
82 3 1.73056
44 1 1.07328
37 3 1.40608
29 2 1.03168
0 3 0.51616
188 5 1.36448
187 2 1.3728
164 3 1.46432
127 4 1.27296
104 1 1.1232
87 1 1.3312
32 1 1.04832
16 3 1.13152
5 1 1.18976
183 3 0.9984
156 1 1.0816
123 5 0.97344
119 2 1.04832
100 0 1.46432
83 0 1.2896
64 1 1.13984
43 4 1.54752
36 0 1.56416
1 0 1.26464
174 2 1.38944
169 0 1.17312
108 3 1.50592
102 1 1.02336
91 2 1.11488
81 1 1.42272
75 4 1.29792
34 1 1.2064
9 3 1.248
3 1 1.11488
182 4 0.94016
165 1 1.17312
148 2 1.3312
147 5 1.18144
141 3 0.9984
134 3 1.3728
132 5 1.28128
79 5 0.9984
76 2 1.38944
38 0 1.9968
17 1 1.77216
167 4 1.17312
161 2 1.13984
145 0 1.47264
139 1 1.67232
130 0 1.1648
89 3 1.47264
72 1 1.0816
15 4 1.38112
13 2 1.17312
144 4 1.7472
131 4 2.14656
115 2 1.8304
68 1 1.07328
58 0 1.17312
52 2 1.1648
46 5 1.07328
27 2 1.25632
195 1 1.09824
183 4 1.05664
123 2 1.28128
119 5 1.28128
43 3 1.33952
39 0 1.96352
181 3 1.04
146 0 1.43104
133 0 1.30624
121 5 1.2064
88 1 1.36448
78 0 1.456
48 5 1.27296
47 2 1.04
153 1 1.27296
149 0 1.6224
126 5 1.1232
112 4 1.11488
106 3 1.52256
85 3 1.50592
77 0 1.30624
61 1 1.39776
55 4 1.7888
30 3 1.52256
20 4 1.28128
7 3 1.1648
184 4 1.13984
157 0 1.39776
138 1 2.19648
110 3 1.42272
73 1 1.248
65 0 0.9984
57 3 1.29792
22 3 1.07328
190 0 1.92192
163 2 1.3728
151 5 1.32288
124 1 1.0816
63 5 1.53088
18 3 1.2896
11 2 1.39776
140 2 1.82208
135 2 1.23968
111 4 1.2064
107 1 1.3728
84 1 1.10656
74 0 1.38944
56 4 1.73056
31 1 1.27296
23 4 0.92352
6 1 1.0816
193 1 1.42272
189 0 2.22144
166 5 1.664
105 4 1.05664
103 2 1.6224
98 1 1.13152
86 4 1.18976
80 2 1.248
70 3 1.48928
35 2 1.248
33 4 1.67232
14 5 1.248
4 4 1.22304
2 2 1.3728
185 1 1.28128
150 3 1.1648
142 2 1.6224
137 2 1.22304
109 5 1.00672
62 3 1.2064
8 5 1.248
184 3 1.2064
172 0 1.22304
128 1 1.248
110 4 0.9984
97 0 1.9136
57 4 1.63072
41 1 1.32288
22 4 1.35616
180 2 1.872
159 4 1.3728
114 5 1.4144
71 1 1.29792
53 5 1.68064
26 5 1.10656
19 3 1.09824
192 4 1.13152
186 3 1.97184
175 5 1.55584
143 2 1.4976
136 2 1.18144
117 1 1.13984
99 4 1.42272
90 5 1.3312
59 0 1.2064
50 1 1.32288
25 1 1.3728
182 2 1.42272
148 4 1.5808
147 3 1.1232
141 5 1.08992
134 5 1.22304
132 3 1.48928
113 0 1.13152
79 3 2.1632
76 4 1.1648
54 0 0.85696
28 1 0.9152
21 0 2.14656
173 5 1.57248
168 1 1.10656
158 4 1.57248
101 2 1.98848
96 5 1.07328
82 2 1.33952
44 0 1.54752
37 2 1.07328
29 3 1.63904
0 2 0.51616
191 4 1.23136
187 1 1.5392
164 0 0.69056
154 5 1.30624
104 2 1.5808
87 2 1.26464
66 5 1.2896
32 2 1.34784
16 0 1.36448
5 2 1.44768
183 2 1.72224
156 0 1.53088
123 4 1.48096
119 3 1.26464
100 1 1.01504
83 1 1.47264
64 0 1.15648
43 5 1.3728
36 1 1.15648
1 1 0.57408
174 5 1.34784
122 0 1.1232
116 1 1.09824
108 4 1.13152
91 5 1.4144
75 3 1.51424
51 1 1.36448
24 1 1.3728
9 4 1.33952
182 5 1.7472
165 0 1.00672
148 3 1.1648
147 4 1.6224
141 2 2.1216
134 2 1.19808
132 4 1.9552
79 4 1.22304
76 3 1.3312
38 1 1.1648
17 0 1.17312
194 5 1.3728
161 1 1.17312
145 3 1.03168
139 2 1.29792
130 3 1.47264
120 4 1.67232
89 0 1.33952
72 2 1.32288
49 4 1.664
13 1 2.2048
144 5 1.03168
131 5 1.0816
115 3 1.17312
68 0 2.02176
58 1 1.2064
52 3 0.9152
46 4 1.94688
27 3 1.72224
162 0 0.65728
140 4 1.07328
135 4 1.664
111 2 2.2048
56 2 1.2896
23 2 1.54752
10 0 1.47264
181 2 1.63072
146 1 1.06496
133 1 1.07328
121 4 1.73888
88 0 1.03168
78 1 1.13152
48 4 1.47264
47 3 1.04
198 5 1.3728
176 5 1.32288
153 2 1.43104
149 3 1.04
106 0 1.39776
93 5 1.04
85 0 1.38112
77 3 1.5392
61 2 1.22304
45 4 1.9968
30 0 1.29792
7 0 1.456
184 5 1.55584
157 1 1.29792
138 0 1.1232
110 2 1.9968
73 0 1.7056
65 1 1.27296
57 2 1.1232
22 2 0.9568
196 1 1.38112
178 1 1.32288
171 0 1.0816
163 5 2.12992
151 2 1.2064
94 0 1.2064
63 2 1.11488
18 4 1.3312
11 5 1.248
140 3 1.14816
135 3 1.3728
111 5 0.98176
107 0 1.248
84 0 1.48928
74 1 1.13984
56 5 1.73056
31 0 1.248
23 5 1.17312
6 0 1.68896
193 2 0.8736
189 3 1.52256
129 5 1.21472
103 1 1.1232
98 2 1.06496
80 1 1.03168
70 0 1.88032
40 5 1.248
35 1 1.27296
2 1 1.14816
185 0 1.05664
150 2 1.4976
142 3 1.2064
137 3 1.07328
109 4 1.19808
62 2 1.42272
8 4 1.23968
191 2 0.59904
188 0 1.64736
154 3 1.3312
127 1 1.35616
104 4 1.2896
87 4 1.23136
66 3 1.68896
32 4 1.3728
5 4 1.56416
180 3 1.04
159 5 1.2896
114 4 1.2064
71 0 1.68896
53 4 1.85536
26 4 1.4144
19 2 1.06496
186 0 0.9568
155 4 1.4976
143 1 1.40608
136 1 1.43104
118 5 1.248
117 2 1.52256
67 4 1.06496
59 3 1.2896
50 2 0.9568
25 2 1.6224
182 3 1.04832
148 5 1.1648
147 2 1.32288
141 4 1.22304
134 4 1.72224
132 2 1.04832
113 1 1.33952
79 2 1.22304
76 5 1.248
54 1 1.54752
28 0 1.3312
21 1 1.3728
197 0 1.3728
179 0 0.94016
173 2 1.23136
158 3 1.27296
101 5 1.00672
96 2 1.248
82 5 1.17312
42 1 1.29792
37 5 0.98176
29 4 1.56416
0 5 0.38304
191 5 1.33952
187 0 1.1648
164 1 1.13152
154 4 1.34784
104 3 1.61408
87 3 1.5392
66 4 1.3312
32 3 1.56416
16 1 1.68896
5 3 1.22304
195 4 1.3728
183 1 1.7056
156 3 1.2064
119 0 1.0816
100 2 1.7888
83 2 1.17312
64 3 1.92192
39 5 1.04832
36 2 1.09824
1 2 1.18144
174 4 1.4144
122 1 1.23136
116 0 1.18144
108 5 1.32288
91 4 1.248
75 2 1.2064
51 0 0.48256
24 0 1.47264
9 5 1.10656
198 3 1.19808
176 3 1.3728
153 4 1.39776
149 5 1.04832
126 0 1.33952
112 1 1.13152
93 3 1.27296
77 5 1.22304
61 4 1.51424
55 1 1.39776
45 2 1.32288
20 1 1.5808
194 4 1.2896
161 0 0.7904
145 2 1.43936
139 3 1.18144
130 2 1.04
120 5 1.17312
89 1 1.36448
72 3 1.42272
