167 5 1.6224
161 3 1.5392
145 1 1.68896
139 0 1.93024
130 1 1.9136
89 2 1.7472
72 0 1.47264
15 5 1.52256
13 3 1.4976
199 1 1.9136
177 1 1.6224
144 3 1.51424
131 3 1.68896
115 5 1.6224
92 1 1.67232
52 5 1.6224
46 2 1.65568
27 5 1.64736
195 0 1.7056
183 5 1.71392
123 3 1.72224
119 4 1.73056
43 2 1.71392
39 1 1.72224
181 0 1.82208
152 4 1.68064
146 3 1.83872
133 3 1.68064
88 2 1.82208
78 3 1.7472
69 5 1.63072
60 4 1.8304
47 1 1.68896
153 0 1.63072
149 1 1.80544
126 4 1.58912
112 5 1.48928
106 2 1.5808
85 2 1.44768
77 1 1.6224
61 0 1.67232
55 5 1.96352
30 2 1.58912
20 5 1.51424
7 2 1.80544
194 0 1.77216
167 2 1.69728
161 4 1.7056
120 1 1.7472
89 5 1.7056
49 1 1.7056
15 2 1.79712
13 4 1.5808
190 1 1.5808
163 3 1.77216
151 4 1.7472
124 0 1.664
63 4 1.46432
18 2 1.7472
11 3 1.50592
162 5 1.68896
140 1 1.7472
135 1 1.8304
107 2 1.7888
84 2 1.872
74 3 1.6224
31 2 1.872
10 5 1.69728
6 2 1.92192
193 0 1.68896
189 1 1.86368
166 4 1.51424
105 5 1.57248
103 3 1.86368
98 0 1.65568
86 5 1.5808
80 3 1.7056
70 2 1.72224
35 3 1.61408
33 5 1.59744
14 4 1.7888
4 5 1.2896
2 3 1.33952
160 1 1.43936
150 4 1.5392
142 5 1.7056
137 5 1.5808
125 0 1.47264
109 2 1.68896
62 4 1.664
12 1 1.71392
8 2 1.872
184 2 1.63072
172 1 1.77216
128 0 1.5808
110 5 1.77216
97 1 1.5392
57 5 1.63072
41 0 1.50592
22 5 1.58912
180 1 1.80544
170 4 1.92192
95 4 1.63904
71 2 1.664
19 0 1.67232
192 5 1.72224
186 2 1.664
175 4 1.57248
143 3 1.88864
136 3 1.64736
117 0 1.58912
99 5 1.456
90 4 1.7888
59 1 1.68064
50 0 1.67232
25 0 1.7472
166 3 1.86368
129 0 1.78048
105 2 1.6224
103 4 1.48096
86 2 1.7888
80 4 1.7056
70 5 1.72224
40 0 1.72224
35 4 1.82208
33 2 1.6224
14 3 1.7056
4 2 2.17152
2 4 1.88864
173 4 1.7056
168 0 1.6224
158 5 1.6224
101 3 1.4976
96 4 1.57248
82 3 1.76384
44 1 1.65568
37 3 1.69728
29 2 1.73888
0 3 0.51616
188 5 1.58912
187 2 1.51424
164 3 1.7056
127 4 1.57248
104 1 1.51424
87 1 1.68896
32 1 1.81376
16 3 1.57248
5 1 1.4976
183 3 1.71392
156 1 1.82208
123 5 1.72224
119 2 1.4976
100 0 1.63072
83 0 1.73888
64 1 1.64736
43 4 1.57248
36 0 1.7472
1 0 1.48096
174 2 1.4976
169 0 1.61408
108 3 1.88032
102 1 1.63072
91 2 1.63072
81 1 1.65568
75 4 1.7472
34 1 1.57248
9 3 1.60576
3 1 1.456
182 4 1.59744
165 1 1.68896
148 2 1.64736
147 5 1.7888
141 3 1.4976
134 3 1.64736
132 5 1.456
79 5 1.69728
76 2 1.7888
38 0 1.7056
17 1 1.4144
167 4 1.6224
161 2 1.664
145 0 1.67232
139 1 1.56416
130 0 1.46432
89 3 1.7056
72 1 1.86368
15 4 1.7472
13 2 1.68064
144 4 1.8304
131 4 1.63072
115 2 1.6224
68 1 1.3312
58 0 1.7472
52 2 1.67232
46 5 1.7472
27 2 1.7056
195 1 1.664
183 4 1.71392
123 2 1.48928
119 5 1.59744
43 3 1.6224
39 0 1.63072
181 3 1.5392
146 0 1.6224
133 0 1.664
121 5 1.69728
88 1 1.7888
78 0 1.68896
48 5 1.456
47 2 1.5808
153 1 1.64736
149 0 1.52256
126 5 1.78048
112 4 1.83872
106 3 1.872
85 3 1.8304
77 0 1.7472
61 1 1.58912
55 4 1.50592
30 3 1.67232
20 4 1.7472
7 3 1.63072
184 4 1.68896
157 0 1.97184
138 1 1.7888
110 3 1.75552
73 1 1.6224
65 0 1.57248
57 3 1.4976
22 3 1.872
190 0 1.77216
163 2 1.456
151 5 1.7472
124 1 1.6224
63 5 1.8304
18 3 1.6224
11 2 1.75552
140 2 1.68896
135 2 1.51424
111 4 1.7056
107 1 1.63904
84 1 1.5808
74 0 1.6224
56 4 1.7472
31 1 1.6224
23 4 1.7472
6 1 1.664
193 1 1.68064
189 0 1.57248
166 5 1.86368
105 4 1.75552
103 2 1.47264
98 1 1.7472
86 4 1.73056
80 2 1.664
70 3 1.72224
35 2 1.63072
33 4 1.80544
14 5 1.54752
4 4 1.78048
2 2 1.9552
185 1 1.63904
150 3 1.68064
142 2 1.7056
137 2 1.75552
109 5 1.63904
62 3 1.67232
8 5 1.47264
184 3 1.77216
172 0 1.55584
128 1 1.63904
110 4 1.4976
97 0 1.872
57 4 1.73056
41 1 1.86368
22 4 1.6224
180 2 1.52256
159 4 1.7056
114 5 1.67232
71 1 1.664
53 5 1.92192
26 5 1.82208
19 3 1.71392
192 4 1.71392
186 3 1.6224
175 5 1.76384
143 2 1.38944
136 2 1.6224
117 1 1.68896
99 4 1.72224
90 5 1.5808
59 0 1.67232
50 1 1.50592
25 1 1.5392
182 2 1.4144
148 4 1.48096
147 3 1.53088
141 5 1.64736
134 5 1.86368
132 3 1.65568
113 0 1.76384
79 3 1.81376
76 4 1.4976
54 0 1.68896
28 1 1.68064
21 0 1.67232
173 5 1.7056
168 1 1.5808
158 4 1.73888
101 2 1.72224
96 5 1.76384
82 2 1.51424
44 0 1.5808
37 2 1.63072
29 3 1.57248
0 2 0.51616
191 4 1.7888
187 1 1.50592
164 0 1.59744
154 5 1.72224
104 2 1.7888
87 2 1.52256
66 5 1.82208
32 2 1.44768
16 0 1.7472
5 2 1.75552
183 2 1.7472
156 0 1.48096
123 4 1.67232
119 3 1.85536
100 1 1.68896
83 1 1.6224
64 0 1.54752
43 5 1.65568
36 1 1.42272
1 1 0.68224
174 5 1.88864
122 0 1.82208
116 1 1.65568
108 4 1.38112
91 5 1.72224
75 3 1.63904
51 1 1.89696
24 1 1.85536
9 4 1.7056
182 5 1.7472
165 0 1.664
148 3 1.73056
147 4 1.57248
141 2 1.77216
134 2 1.664
132 4 1.72224
79 4 1.77216
76 3 1.72224
38 1 1.63072
17 0 1.82208
194 5 1.77216
161 1 1.88864
145 3 1.6224
139 2 1.71392
130 3 1.6224
120 4 1.7472
89 0 1.7472
72 2 1.47264
49 4 1.7056
13 1 1.4976
144 5 1.51424
131 5 1.68896
115 3 1.6224
68 0 1.9136
58 1 1.7056
52 3 1.7888
46 4 1.664
27 3 1.7056
162 0 1.68896
140 4 1.7472
135 4 1.61408
111 2 1.47264
56 2 1.6224
23 2 1.81376
10 0 2.03008
181 2 1.82208
146 1 1.7056
133 1 1.664
121 4 1.71392
88 0 1.57248
78 1 1.68896
48 4 1.77216
47 3 1.68896
198 5 1.67232
176 5 1.664
153 2 1.63072
149 3 1.664
106 0 1.5808
93 5 1.79712
85 0 1.44768
77 3 1.56416
61 2 1.67232
45 4 1.4144
30 0 1.67232
7 0 1.86368
184 5 1.57248
157 1 1.54752
138 0 1.44768
110 2 1.7056
73 0 1.8304
65 1 1.75552
57 2 1.82208
22 2 1.6224
196 1 1.7472
178 1 1.82208
171 0 1.78048
163 5 1.77216
151 2 1.60576
94 0 1.82208
63 2 1.63072
18 4 1.59744
11 5 1.39776
140 3 1.7472
135 3 1.872
111 5 1.7056
107 0 1.7888
84 0 1.6224
74 1 1.57248
56 5 1.61408
31 0 1.6224
23 5 1.78048
6 0 1.65568
193 2 1.68896
189 3 1.7888
129 5 1.7472
103 1 1.76384
98 2 1.4144
80 1 1.7056
70 0 1.72224
40 5 1.664
35 1 1.85536
2 1 1.33952
185 0 1.72224
150 2 1.59744
142 3 1.7056
137 3 1.5808
109 4 1.7472
62 2 1.6224
8 4 1.77216
191 2 1.7472
188 0 1.65568
154 3 1.72224
127 1 1.57248
104 4 1.68064
87 4 1.52256
66 3 1.82208
32 4 1.82208
5 4 1.67232
180 3 1.80544
159 5 1.56416
114 4 1.68896
71 0 1.664
53 4 1.5808
26 4 1.4976
19 2 1.5392
186 0 1.664
155 4 1.72224
143 1 1.67232
136 1 1.6224
118 5 1.79712
117 2 1.96352
67 4 1.7472
59 3 1.6224
50 2 1.67232
25 2 1.80544
182 3 1.7472
148 5 1.73056
147 2 1.8304
141 4 1.80544
134 4 1.68896
132 2 1.77216
113 1 1.53088
79 2 1.48928
76 5 1.78048
54 1 1.7888
28 0 1.84704
21 1 1.77216
197 0 1.89696
179 0 1.77216
173 2 1.7056
158 3 1.6224
101 5 1.72224
96 2 1.57248
82 5 1.76384
42 1 1.6224
37 5 1.71392
29 4 1.57248
0 5 0.38304
191 5 1.4144
187 0 1.86368
164 1 1.664
154 4 1.4976
104 3 1.65568
87 3 1.7472
66 4 1.56416
32 3 1.81376
16 1 1.63072
5 3 1.4976
195 4 1.664
183 1 1.69728
156 3 1.83872
119 0 1.4976
100 2 1.63072
83 2 1.67232
64 3 1.80544
39 5 1.72224
36 2 1.7472
1 2 1.48096
174 4 1.6224
122 1 1.57248
116 0 1.82208
108 5 1.71392
91 4 1.57248
75 2 1.5808
51 0 1.57248
24 0 1.5808
9 5 1.53088
198 3 1.67232
176 3 1.67232
153 4 1.8304
149 5 1.52256
126 0 1.64736
112 1 1.83872
93 3 1.69728
77 5 1.56416
61 4 1.72224
55 1 1.50592
45 2 1.58912
20 1 1.47264
194 4 1.456
161 0 1.664
145 2 1.67232
139 3 1.50592
130 2 1.46432
120 5 1.63904
89 1 1.4144
72 3 1.84704
49 5 1.664
13 0 1.97184
199 4 1.73056
177 4 1.6224
115 0 1.6224
92 4 1.67232
68 3 1.53088
58 2 1.664
52 0 1.67232
27 0 1.53088
162 1 1.63072
140 5 1.59744
135 5 1.65568
111 3 1.7056
56 3 1.7472
23 3 1.4144
10 1 1.3728
181 5 1.58912
152 1 1.67232
121 3 1.6224
69 0 1.63072
60 1 1.8304
48 3 1.64736
47 4 1.68896
198 4 1.7888
176 4 1.67232
153 3 1.63072
149 2 1.68064
106 1 1.664
93 4 1.6224
85 1 1.7888
77 2 1.7472
61 3 1.67232
45 5 1.7888
30 1 1.67232
7 1 1.456
172 5 1.4976
157 2 1.80544
138 3 1.7888
128 4 1.872
110 1 1.4976
97 5 1.5808
73 3 1.51424
65 2 1.76384
57 1 1.4976
41 4 1.86368
22 1 1.67232
196 0 1.50592
178 0 1.57248
171 1 1.68896
163 4 1.57248
151 3 1.7472
94 1 1.44768
63 3 1.78048
18 5 1.664
11 4 2.00512
192 1 1.71392
175 0 1.59744
155 2 1.664
118 3 1.57248
117 4 1.68896
99 1 1.72224
90 0 1.50592
67 2 1.7472
59 5 1.6224
50 4 1.60576
25 4 1.7472
193 3 1.55584
189 2 1.57248
129 4 1.4144
103 0 1.55584
98 3 1.7472
80 0 1.664
70 1 1.61408
40 4 1.664
35 0 1.5392
2 0 2.13824
185 3 1.47264
160 4 1.7888
150 1 1.5392
142 0 1.7056
137 0 1.92192
125 5 1.48096
62 1 1.79712
12 4 1.6224
191 3 1.7472
188 1 1.46432
154 2 1.72224
127 0 1.86368
104 5 1.65568
87 5 1.7472
66 2 1.5392
32 5 1.65568
5 5 1.4976
180 4 1.5808
170 1 1.7472
159 2 1.5392
114 3 1.67232
95 1 1.82208
53 3 1.6224
26 3 1.77216
19 5 1.80544
186 1 1.76384
155 5 1.664
143 0 1.56416
136 0 1.6224
118 4 1.61408
117 3 1.64736
67 5 1.38112
59 2 1.72224
50 3 1.7472
25 3 1.47264
182 0 1.7472
165 5 1.50592
147 1 1.44768
132 1 1.72224
113 2 1.76384
79 1 1.77216
54 2 1.7888
38 4 1.63072
28 3 1.68064
21 2 1.67232
17 5 1.72224
197 1 1.51424
179 1 1.4144
173 3 1.61408
158 2 1.80544
101 4 1.77216
96 3 1.80544
82 4 1.51424
42 0 1.58912
37 4 1.456
29 5 1.76384
0 4 0.51616
199 2 1.5808
177 2 1.6224
144 0 1.58912
131 0 1.67232
92 2 1.72224
68 5 1.82208
58 4 1.47264
46 1 1.6224
195 5 1.7056
183 0 1.4144
156 2 1.48096
119 1 1.82208
100 3 1.73056
83 3 1.67232
64 2 1.54752
39 4 1.72224
36 3 1.6224
1 3 0.68224
169 5 1.7888
122 2 1.77216
116 3 1.81376
102 4 1.7056
